,veh_value,exposure,clm,numclaims,claimcst0,veh_body,veh_age,gender,area,agecat
12685,0.49,0.5420944559,0,0,0.0,HBACK,4,M,E,4
12686,2.61,0.7529089665,0,0,0.0,STNWG,3,M,F,2
12687,1.53,0.2683093771,0,0,0.0,SEDAN,2,F,A,2
12688,0.93,0.2162902122,0,0,0.0,SEDAN,3,F,B,4
12689,1.92,0.4982888433,0,0,0.0,SEDAN,4,M,A,5
12690,1.86,0.7310061602,0,0,0.0,SEDAN,2,F,C,5
12691,2.999,0.1752224504,0,0,0.0,UTE,1,M,C,1
12692,1.03,0.5420944559,0,0,0.0,HBACK,2,F,A,2
12693,4.22,0.1451060917,0,0,0.0,STNWG,2,F,B,2
12694,1.51,0.643394935,0,0,0.0,HDTOP,4,F,B,3
12695,4.69,0.5420944559,1,1,753.76999855,STNWG,1,M,E,3
12696,1.51,0.5201916495,0,0,0.0,HBACK,2,F,C,2
12697,2.17,0.4462696783,1,1,5853.7399902,SEDAN,1,M,A,4
12698,2.64,0.4462696783,1,1,1075.0099983,STNWG,3,M,E,4
12699,4.37,0.4462696783,0,0,0.0,STNWG,2,M,C,2
12700,1.34,0.0958247775,0,0,0.0,HBACK,2,M,C,1
12701,1.49,0.5420944559,0,0,0.0,MIBUS,4,M,D,3
12702,1.64,0.5366187543,0,0,0.0,UTE,4,M,C,3
12703,2.11,0.0219028063,0,0,0.0,HBACK,1,F,A,6
12704,0.46,0.4900752909,0,0,0.0,HBACK,4,M,A,5
12705,3.7,0.8240930869,0,0,0.0,STNWG,2,M,A,4
12706,0.65,0.5420944559,0,0,0.0,HBACK,4,F,A,3
12707,1.39,0.2683093771,0,0,0.0,MIBUS,3,F,A,4
12708,1.25,0.2683093771,0,0,0.0,UTE,4,M,C,1
12709,1.62,0.1779603012,0,0,0.0,HBACK,2,F,B,4
12710,2.14,0.5420944559,0,0,0.0,SEDAN,3,F,E,3
12711,1.71,0.1861738535,0,0,0.0,TRUCK,2,F,D,5
12712,1.76,0.5420944559,0,0,0.0,SEDAN,1,F,E,3
12713,1.3,0.5420944558,0,0,0.0,HBACK,2,F,C,2
12714,0.95,0.3668720055,0,0,0.0,SEDAN,4,M,C,4
12715,1.77,0.4462696783,0,0,0.0,HBACK,1,F,A,4
12716,1.02,0.4462696783,0,0,0.0,HBACK,3,F,C,5
12717,2.95,0.4462696783,0,0,0.0,TRUCK,2,M,E,2
12718,1.23,0.4845995893,0,0,0.0,SEDAN,3,F,A,2
12719,0.9,0.4845995893,0,0,0.0,HBACK,3,M,E,3
12720,1.45,0.4462696783,0,0,0.0,SEDAN,2,F,C,2
12721,1.27,0.4462696783,0,0,0.0,SEDAN,3,F,B,5
12722,2.05,0.4462696783,0,0,0.0,UTE,2,M,C,1
12723,4.59,0.5092402464,0,0,0.0,HDTOP,1,F,C,1
12724,1.75,0.4462696783,0,0,0.0,HBACK,2,M,B,4
12725,1.02,0.1642710472,0,0,0.0,STNWG,3,F,E,2
12726,2.11,0.4900752909,1,1,7357.5099945,SEDAN,2,M,C,1
12727,1.61,0.2518822724,0,0,0.0,STNWG,3,F,F,2
12728,2.01,0.4462696783,0,0,0.0,SEDAN,2,F,B,4
12729,1.68,0.8350444901,0,0,0.0,STNWG,3,F,C,4
12730,3.74,0.4462696783,0,0,0.0,STNWG,2,M,B,2
12731,0.99,0.8131416838,0,0,0.0,SEDAN,4,F,A,3
12732,1.12,0.4462696783,0,0,0.0,HBACK,3,F,E,3
12733,1.23,0.4188911704,1,1,345.0,HBACK,2,F,A,2
12734,0.44,0.8733744011,0,0,0.0,SEDAN,4,F,A,4
12735,0.46,0.8131416838,0,0,0.0,SEDAN,4,F,B,3
12736,3.26,0.1889117043,0,0,0.0,STNWG,3,F,E,3
12737,2.93,0.4462696783,0,0,0.0,UTE,1,F,C,5
12738,0.79,0.8733744011,0,0,0.0,SEDAN,3,F,D,4
12739,1.37,0.8131416838,0,0,0.0,HBACK,1,F,C,1
12740,1.59,0.4462696783,0,0,0.0,HBACK,1,F,E,2
12741,3.749,0.4462696783,0,0,0.0,STNWG,1,F,C,1
12742,0.31,0.4599589322,0,0,0.0,HBACK,4,F,C,6
12743,1.94,0.4845995893,0,0,0.0,HBACK,1,F,A,5
12744,0.36,0.9609856263,0,0,0.0,SEDAN,4,F,C,5
12745,1.36,0.1341546886,0,0,0.0,SEDAN,3,M,B,2
12746,0.88,0.1341546886,0,0,0.0,SEDAN,3,F,C,3
12747,1.14,0.4900752909,1,1,6423.5699921,SEDAN,3,F,C,2
12748,1.71,0.5092402464,0,0,0.0,HBACK,2,M,C,2
12749,1.47,0.4435318275,0,0,0.0,HBACK,1,F,A,3
12750,3.4,0.4407939767,0,0,0.0,STNWG,2,F,B,3
12751,1.37,0.4462696783,0,0,0.0,UTE,3,M,D,5
12752,1.63,0.4462696783,0,0,0.0,STNWG,4,F,C,2
12753,2.0,0.4462696783,0,0,0.0,HBACK,1,F,C,3
12754,0.97,0.1642710472,0,0,0.0,SEDAN,3,F,A,5
12755,3.32,0.1533196441,0,0,0.0,STNWG,2,F,C,3
12756,2.53,0.4435318275,0,0,0.0,HDTOP,1,M,C,4
12757,3.19,0.1642710472,0,0,0.0,STNWG,1,F,A,4
12758,4.14,0.4325804244,0,0,0.0,STNWG,2,M,D,2
12759,1.05,0.8350444901,0,0,0.0,SEDAN,4,F,A,3
12760,1.51,0.4900752909,0,0,0.0,HDTOP,4,M,A,3
12761,2.92,0.0027378508,0,0,0.0,STNWG,1,F,F,2
12762,0.69,0.1642710472,0,0,0.0,SEDAN,4,F,A,3
12763,0.72,0.1642710472,0,0,0.0,UTE,4,M,C,4
12764,1.93,0.8350444901,1,1,389.94999981,STNWG,4,M,F,4
12765,0.51,0.8350444901,0,0,0.0,HBACK,4,F,C,2
12766,0.64,0.1642710472,0,0,0.0,HBACK,4,F,B,4
12767,1.02,0.5092402464,0,0,0.0,PANVN,3,M,C,2
12768,0.71,0.34770705,0,0,0.0,HBACK,3,F,A,4
12769,0.86,0.9609856263,0,0,0.0,HBACK,3,M,D,4
12770,0.89,0.9609856263,0,0,0.0,HBACK,3,F,D,4
12771,2.45,0.4462696783,0,0,0.0,STNWG,3,F,E,3
12772,0.85,0.1642710472,0,0,0.0,SEDAN,3,F,C,5
12773,4.84,0.2518822724,1,1,1300.3799973,STNWG,1,F,D,3
12774,0.98,0.4271047228,0,0,0.0,HBACK,3,F,C,2
12775,0.98,0.9993155373,0,0,0.0,SEDAN,4,F,E,2
12776,1.27,0.4462696783,0,0,0.0,STNWG,4,M,C,5
12777,2.16,0.4435318275,0,0,0.0,HBACK,1,F,A,2
12778,1.399,0.3613963039,0,0,0.0,HBACK,1,F,C,3
12779,2.29,0.4462696783,0,0,0.0,SEDAN,1,F,C,3
12780,1.35,0.4298425736,0,0,0.0,HBACK,1,F,B,2
12781,1.13,0.4462696783,0,0,0.0,HBACK,2,F,B,3
12782,1.12,0.2245037645,0,0,0.0,HBACK,2,F,B,4
12783,0.78,0.9034907598,0,0,0.0,HBACK,4,F,C,6
12784,4.34,0.1478439425,0,0,0.0,TRUCK,1,M,E,5
12785,0.78,0.9637234771,0,0,0.0,HBACK,3,F,C,2
12786,3.8,0.038329911,0,0,0.0,STNWG,2,F,F,4
12787,2.36,0.3832991102,0,0,0.0,PANVN,2,M,C,1
12788,2.45,0.0793976728,0,0,0.0,UTE,3,M,A,2
12789,2.48,0.3641341547,0,0,0.0,SEDAN,1,F,C,6
12790,1.12,0.5941136208,0,0,0.0,SEDAN,3,M,A,5
12791,3.81,0.4462696783,0,0,0.0,STNWG,2,F,C,5
12792,1.24,0.3641341547,0,0,0.0,SEDAN,3,F,E,5
12793,0.89,0.3641341547,0,0,0.0,HBACK,3,F,C,6
12794,1.44,0.3641341547,0,0,0.0,HBACK,2,F,D,4
12795,1.13,0.3641341547,0,0,0.0,SEDAN,3,M,A,4
12796,2.32,0.3641341547,0,0,0.0,SEDAN,1,F,E,5
12797,0.35,0.3641341547,0,0,0.0,SEDAN,4,F,E,6
12798,1.54,0.3641341547,0,0,0.0,SEDAN,2,F,D,5
12799,1.18,0.6214921287,0,0,0.0,SEDAN,3,F,B,4
12800,2.35,0.3641341547,0,0,0.0,SEDAN,2,M,C,5
12801,0.46,0.3641341547,0,0,0.0,HBACK,4,F,A,6
12802,1.31,0.3641341547,0,0,0.0,MIBUS,4,F,A,4
12803,2.02,0.3641341547,0,0,0.0,STNWG,3,M,C,6
12804,0.41,0.4216290212,0,0,0.0,STNWG,4,F,B,5
12805,2.05,0.8131416838,0,0,0.0,SEDAN,2,M,A,3
12806,0.48,0.6351813826,0,0,0.0,SEDAN,4,F,B,2
12807,1.67,0.3997262149,0,0,0.0,SEDAN,3,F,C,2
12808,0.69,0.6351813826,0,0,0.0,HBACK,4,F,E,6
12809,1.81,0.2217659138,0,0,0.0,SEDAN,2,F,A,5
12810,2.79,0.1149897331,0,0,0.0,TRUCK,3,M,B,5
12811,1.86,0.219028063,0,0,0.0,HBACK,1,F,C,4
12812,1.13,0.3641341547,0,0,0.0,HBACK,3,M,C,6
12813,1.14,0.3668720055,0,0,0.0,TRUCK,3,M,D,4
12814,1.93,0.4873374401,0,0,0.0,STNWG,3,F,A,1
12815,2.84,0.5119780972,0,0,0.0,STNWG,3,M,B,5
12816,1.29,0.6351813826,0,0,0.0,SEDAN,3,M,C,6
12817,1.13,0.3641341547,0,0,0.0,HBACK,2,M,B,6
12818,1.63,0.3668720055,0,0,0.0,STNWG,4,M,C,4
12819,1.76,0.9609856263,0,0,0.0,SEDAN,2,F,B,4
12820,1.73,0.4462696783,0,0,0.0,STNWG,3,M,A,3
12821,0.96,0.3641341547,0,0,0.0,SEDAN,3,M,D,4
12822,1.68,0.4462696783,0,0,0.0,STNWG,4,M,C,2
12823,0.46,0.1642710472,0,0,0.0,SEDAN,4,F,C,5
12824,2.64,0.3641341547,0,0,0.0,SEDAN,2,M,A,5
12825,1.88,0.3641341547,1,1,353.76999998,UTE,1,F,E,3
12826,0.95,0.643394935,0,0,0.0,HBACK,3,M,C,5
12827,2.29,0.3641341547,0,0,0.0,MIBUS,3,F,B,3
12828,8.45,0.9609856263,0,0,0.0,STNWG,1,F,D,3
12829,4.17,0.3641341547,0,0,0.0,STNWG,2,F,C,2
12830,2.68,0.4435318275,0,0,0.0,SEDAN,1,F,C,4
12831,0.79,0.3641341547,0,0,0.0,SEDAN,4,M,B,5
12832,0.47,0.1642710472,0,0,0.0,SEDAN,4,F,A,4
12833,3.81,0.3641341547,0,0,0.0,STNWG,2,M,D,3
12834,0.79,0.3641341547,0,0,0.0,SEDAN,4,M,B,5
12835,2.36,0.6351813826,0,0,0.0,STNWG,4,F,D,5
12836,1.22,0.2436687201,0,0,0.0,UTE,4,F,A,3
12837,0.77,0.1834360027,0,0,0.0,SEDAN,4,F,A,4
12838,0.73,0.6351813826,0,0,0.0,HBACK,4,M,E,5
12839,0.67,0.6351813826,0,0,0.0,UTE,4,M,E,5
12840,2.19,0.3641341547,0,0,0.0,STNWG,3,M,C,6
12841,1.59,0.643394935,0,0,0.0,SEDAN,3,M,A,4
12842,4.22,0.3641341547,0,0,0.0,STNWG,2,F,F,4
12843,1.35,0.3641341547,1,1,9921.1299438,STNWG,4,M,C,2
12844,1.37,0.3641341547,0,0,0.0,SEDAN,2,M,D,5
12845,2.51,0.3641341547,0,0,0.0,STNWG,2,F,A,4
12846,1.28,0.1806981519,0,0,0.0,SEDAN,3,F,D,1
12847,1.84,0.0684462697,0,0,0.0,UTE,4,M,E,3
12848,0.78,0.8131416838,0,0,0.0,SEDAN,4,F,E,1
12849,0.39,0.3641341547,0,0,0.0,SEDAN,4,F,B,6
12850,1.17,0.3641341547,0,0,0.0,SEDAN,3,F,C,6
12851,1.92,0.2436687201,0,0,0.0,HBACK,2,F,C,3
12852,0.88,0.6351813826,0,0,0.0,STNWG,4,M,B,2
12853,1.05,0.3641341547,0,0,0.0,SEDAN,3,M,B,2
12854,1.63,0.3641341547,0,0,0.0,SEDAN,2,M,E,6
12855,2.02,0.4462696783,0,0,0.0,SEDAN,1,F,A,4
12856,3.63,0.4873374401,0,0,0.0,TRUCK,2,F,F,2
12857,1.54,0.3641341547,0,0,0.0,SEDAN,1,M,A,6
12858,2.47,0.3641341547,0,0,0.0,SEDAN,1,F,C,3
12859,1.47,0.3696098563,0,0,0.0,SEDAN,3,F,E,3
12860,1.53,0.6351813826,0,0,0.0,SEDAN,3,F,B,2
12861,4.66,0.3641341547,1,1,200.0,STNWG,1,M,A,3
12862,0.35,0.3641341547,0,0,0.0,SEDAN,4,M,A,4
12863,2.49,0.219028063,0,0,0.0,SEDAN,1,F,E,3
12864,0.85,0.3641341547,0,0,0.0,HBACK,3,F,A,2
12865,0.92,0.605065024,0,0,0.0,HBACK,3,F,C,2
12866,5.553,0.4462696783,0,0,0.0,STNWG,1,F,F,5
12867,1.74,0.3641341547,0,0,0.0,TRUCK,1,M,E,4
12868,2.93,0.4462696783,0,0,0.0,PANVN,2,M,D,2
12869,1.35,0.219028063,0,0,0.0,SEDAN,3,M,A,3
12870,11.84,0.3641341547,0,0,0.0,SEDAN,2,F,A,1
12871,0.42,0.3641341547,0,0,0.0,STNWG,4,F,A,6
12872,3.63,0.1861738535,0,0,0.0,UTE,1,F,C,5
12873,1.37,0.3641341547,0,0,0.0,SEDAN,3,M,A,4
12874,1.1,0.2080766598,0,0,0.0,HBACK,3,F,C,3
12875,1.37,0.3641341547,0,0,0.0,HBACK,1,F,A,5
12876,2.11,0.1149897331,0,0,0.0,STNWG,3,F,C,3
12877,1.1,0.3641341547,0,0,0.0,MIBUS,4,F,A,3
12878,0.99,0.5119780972,1,1,200.0,HBACK,3,F,D,3
12879,1.31,0.372347707,0,0,0.0,UTE,4,M,D,4
12880,2.32,0.4435318275,0,0,0.0,HBACK,1,F,A,5
12881,1.49,0.4818617385,0,0,0.0,HBACK,1,F,C,2
12882,1.78,0.4052019165,0,0,0.0,UTE,1,M,C,4
12883,0.89,0.0930869268,0,0,0.0,SEDAN,4,M,E,5
12884,0.5,0.1642710472,0,0,0.0,STNWG,4,M,C,5
12885,1.06,0.3039014374,1,1,1191.6399994,SEDAN,3,M,A,2
12886,0.75,0.5065023956,0,0,0.0,HBACK,3,F,C,5
12887,1.3,0.643394935,0,0,0.0,HBACK,2,F,B,6
12888,1.36,0.1642710472,0,0,0.0,HBACK,1,F,C,4
12889,2.02,0.2436687201,0,0,0.0,SEDAN,2,M,C,3
12890,1.26,0.0930869268,0,0,0.0,STNWG,4,F,B,3
12891,0.66,0.4380561259,0,0,0.0,SEDAN,4,F,B,4
12892,1.12,0.0602327173,0,0,0.0,SEDAN,3,M,C,5
12893,3.17,0.1642710472,0,0,0.0,UTE,1,M,E,2
12894,1.04,0.1642710472,0,0,0.0,TRUCK,4,M,A,1
12895,0.94,0.8596851472,0,0,0.0,PANVN,4,M,A,5
12896,0.8,0.1889117043,0,0,0.0,HBACK,4,F,A,4
12897,1.09,0.9993155373,0,0,0.0,TRUCK,4,F,B,4
12898,1.73,0.1396303901,0,0,0.0,PANVN,3,M,B,5
12899,1.51,0.8596851472,0,0,0.0,STNWG,4,M,F,5
12900,1.7,0.8596851472,0,0,0.0,SEDAN,2,M,C,6
12901,2.099,0.9993155373,0,0,0.0,HBACK,1,F,A,4
12902,1.68,0.8596851472,0,0,0.0,HBACK,3,F,C,4
12903,1.08,0.8596851472,0,0,0.0,SEDAN,4,F,B,5
12904,2.21,0.8596851472,0,0,0.0,UTE,1,M,E,5
12905,1.54,0.1396303901,0,0,0.0,HBACK,3,F,B,5
12906,1.74,0.8596851472,0,0,0.0,HBACK,2,M,C,5
12907,3.18,0.1642710472,0,0,0.0,UTE,2,M,F,4
12908,2.53,0.8350444901,0,0,0.0,STNWG,1,F,C,4
12909,1.47,0.1396303901,0,0,0.0,UTE,3,M,C,4
12910,0.37,0.8596851472,0,0,0.0,HBACK,4,M,E,6
12911,1.13,0.8596851472,0,0,0.0,HBACK,3,F,A,2
12912,0.79,0.8596851472,0,0,0.0,SEDAN,3,M,D,4
12913,0.4,0.8596851472,0,0,0.0,STNWG,4,M,A,4
12914,2.18,0.8596851472,0,0,0.0,SEDAN,2,F,A,4
12915,1.05,0.1396303901,0,0,0.0,STNWG,4,M,B,4
12916,2.1,0.8596851472,1,1,200.0,STNWG,4,M,D,2
12917,1.6835,0.9993155373,1,1,712.93999863,HBACK,1,F,C,4
12918,0.77,0.8596851472,0,0,0.0,HBACK,3,F,C,3
12919,3.43,0.8596851472,1,1,200.0,STNWG,3,M,C,4
12920,0.96,0.8596851472,0,0,0.0,HBACK,3,F,A,2
12921,1.74,0.8596851472,0,0,0.0,HBACK,2,F,C,3
12922,0.85,0.8596851472,0,0,0.0,HBACK,3,F,A,6
12923,2.11,0.8596851472,0,0,0.0,SEDAN,2,F,A,6
12924,0.95,0.1396303901,0,0,0.0,HBACK,3,F,C,3
12925,0.88,0.0328542094,0,0,0.0,HBACK,3,F,D,1
12926,0.78,0.8596851472,0,0,0.0,HBACK,4,F,A,4
12927,4.33,0.1861738535,0,0,0.0,STNWG,1,M,E,6
12928,1.08,0.8596851472,0,0,0.0,SEDAN,4,F,B,4
12929,0.87,0.8596851472,0,0,0.0,UTE,3,M,B,5
12930,2.38,0.0739219713,0,0,0.0,STNWG,3,F,C,3
12931,1.0,0.8596851472,0,0,0.0,UTE,4,F,C,3
12932,0.71,0.8596851472,0,0,0.0,SEDAN,4,F,A,4
12933,1.2,0.8596851472,0,0,0.0,SEDAN,3,M,B,3
12934,1.24,0.7556468172,0,0,0.0,HBACK,3,F,C,4
12935,1.24,0.8596851472,0,0,0.0,HBACK,3,F,A,4
12936,1.77,0.1861738535,0,0,0.0,SEDAN,1,F,C,2
12937,4.0,0.9993155373,0,0,0.0,STNWG,3,M,F,3
12938,1.71,0.1642710472,0,0,0.0,SEDAN,1,F,A,5
12939,1.73,0.0492813142,0,0,0.0,HBACK,2,M,C,6
12940,1.98,0.8596851472,0,0,0.0,STNWG,3,M,C,5
12941,1.18,0.5065023956,0,0,0.0,HDTOP,4,M,F,2
12942,0.77,0.8596851472,0,0,0.0,HBACK,3,M,B,5
12943,1.08,0.8596851472,0,0,0.0,SEDAN,3,F,B,6
12944,1.94,0.8596851472,0,0,0.0,SEDAN,2,M,C,5
12945,0.38,0.8596851472,0,0,0.0,SEDAN,4,F,E,3
12946,0.71,0.1861738535,0,0,0.0,HBACK,3,F,C,1
12947,1.29,0.8596851472,0,0,0.0,SEDAN,3,M,A,5
12948,0.51,0.8596851472,0,0,0.0,SEDAN,4,M,A,4
12949,1.87,0.1396303901,1,1,200.0,HBACK,3,F,B,3
12950,1.42,0.8761122519,0,0,0.0,SEDAN,3,F,D,4
12951,1.59,0.8596851472,0,0,0.0,SEDAN,3,F,D,3
12952,2.76,0.8596851472,0,0,0.0,STNWG,1,M,D,3
12953,1.77,0.4435318275,1,1,1545.9499969,SEDAN,1,F,E,2
12954,4.04,0.8596851472,1,2,8235.6299934,STNWG,2,M,A,1
12955,1.2,0.8596851472,0,0,0.0,SEDAN,3,F,C,6
12956,2.44,0.8596851472,0,0,0.0,SEDAN,1,M,E,5
12957,0.0,0.9993155373,0,0,0.0,STNWG,4,F,B,2
12958,3.13,0.1861738535,0,0,0.0,STNWG,1,M,C,4
12959,1.45,0.8596851472,0,0,0.0,SEDAN,3,F,F,4
12960,1.57,0.8596851472,0,0,0.0,HBACK,2,F,C,6
12961,0.91,0.8596851472,0,0,0.0,COUPE,3,M,A,4
12962,2.13,0.8596851472,0,0,0.0,STNWG,2,M,D,3
12963,3.19,0.0328542094,0,0,0.0,STNWG,2,F,C,3
12964,1.74,0.1861738535,0,0,0.0,SEDAN,2,F,A,6
12965,0.88,0.1724845996,0,0,0.0,HBACK,4,F,B,1
12966,1.73,0.643394935,0,0,0.0,HBACK,2,F,B,4
12967,1.25,0.2436687201,0,0,0.0,HBACK,2,M,A,4
12968,0.53,0.5859000684,1,1,200.0,HBACK,4,F,A,6
12969,1.74,0.2436687201,0,0,0.0,HBACK,2,F,A,4
12970,1.87,0.810403833,0,0,0.0,SEDAN,4,F,A,6
12971,2.54,0.1861738535,0,0,0.0,STNWG,2,F,A,3
12972,1.89,0.1314168378,0,0,0.0,SEDAN,2,M,B,1
12973,0.5,0.8678986995,0,0,0.0,HBACK,4,M,A,4
12974,0.77,0.1642710472,0,0,0.0,HBACK,3,F,B,5
12975,2.05,0.0328542094,0,0,0.0,SEDAN,1,F,C,3
12976,1.97,0.1642710472,0,0,0.0,STNWG,4,M,B,5
12977,1.06,0.2436687201,0,0,0.0,STNWG,4,F,D,3
12978,2.28,0.7529089665,0,0,0.0,SEDAN,2,M,B,6
12979,0.88,0.0328542094,0,0,0.0,SEDAN,3,F,C,6
12980,0.89,0.1642710472,0,0,0.0,HBACK,4,F,C,3
12981,1.09,0.5393566051,0,0,0.0,UTE,4,M,A,3
12982,1.12,0.2436687201,0,0,0.0,HBACK,2,F,B,3
12983,1.26,0.4544832307,0,0,0.0,HBACK,2,F,A,3
12984,1.41,0.720054757,0,0,0.0,SEDAN,2,F,C,2
12985,0.82,0.8076659822,0,0,0.0,HBACK,4,M,D,4
12986,0.65,0.5393566051,0,0,0.0,HBACK,4,M,A,2
12987,1.48,0.1998631075,0,0,0.0,UTE,4,M,F,4
12988,1.83,0.1779603012,0,0,0.0,HBACK,1,F,C,2
12989,0.95,0.052019165,0,0,0.0,HBACK,3,F,F,3
12990,1.85,0.1259411362,0,0,0.0,UTE,3,F,E,4
12991,0.86,0.0328542094,0,0,0.0,SEDAN,3,M,C,3
12992,2.61,0.0328542094,0,0,0.0,STNWG,2,F,B,4
12993,1.21,0.8131416838,0,0,0.0,HBACK,3,F,A,1
12994,3.12,0.1642710472,0,0,0.0,SEDAN,1,F,A,2
12995,0.37,0.1642710472,0,0,0.0,HBACK,4,F,C,6
12996,1.47,0.1642710472,0,0,0.0,UTE,4,M,A,2
12997,0.41,0.8678986995,0,0,0.0,HBACK,4,F,D,3
12998,1.07,0.0328542094,0,0,0.0,MIBUS,4,M,E,3
12999,0.91,0.1861738535,0,0,0.0,STNWG,3,F,C,3
13000,1.95,0.1122518823,0,0,0.0,SEDAN,1,M,A,2
13001,2.39,0.8678986995,0,0,0.0,STNWG,3,M,C,3
13002,1.49,0.3093771389,0,0,0.0,UTE,3,M,A,5
13003,4.74,0.0027378508,0,0,0.0,UTE,1,F,E,2
13004,1.25,0.1861738535,0,0,0.0,SEDAN,3,F,B,3
13005,1.88,0.0328542094,0,0,0.0,SEDAN,2,F,C,2
13006,2.79,0.4435318275,1,1,816.6799984,STNWG,3,F,C,2
13007,2.66,0.8678986995,1,1,3108.8399963,STNWG,2,M,D,5
13008,2.42,0.3559206023,0,0,0.0,STNWG,3,M,E,1
13009,6.73,0.4435318275,0,0,0.0,CONVT,1,M,A,4
13010,1.21,0.2984257358,0,0,0.0,HBACK,2,F,C,1
13011,1.82,0.1642710472,0,0,0.0,PANVN,2,M,A,4
13012,2.12,0.167008898,0,0,0.0,SEDAN,2,M,A,6
13013,2.51,0.1642710472,0,0,0.0,STNWG,2,F,A,5
13014,2.61,0.5393566051,1,1,848.53999901,SEDAN,1,M,A,4
13015,1.91,0.4435318275,0,0,0.0,STNWG,4,F,C,3
13016,0.36,0.9637234771,0,0,0.0,SEDAN,4,M,A,5
13017,1.35,0.4435318275,0,0,0.0,HBACK,1,F,C,2
13018,1.28,0.9993155373,1,1,2633.5399933,STNWG,4,M,F,3
13019,0.93,0.5804243669,0,0,0.0,UTE,4,F,C,5
13020,0.52,0.643394935,0,0,0.0,SEDAN,4,F,B,4
13021,1.07,0.1642710472,0,0,0.0,SEDAN,3,F,A,3
13022,2.26,0.1642710472,0,0,0.0,STNWG,2,M,C,5
13023,2.48,0.0328542094,0,0,0.0,STNWG,3,F,D,2
13024,1.84,0.1642710472,0,0,0.0,STNWG,2,F,B,4
13025,1.24,0.334017796,0,0,0.0,HDTOP,4,F,D,3
13026,0.52,0.8678986995,0,0,0.0,HBACK,4,M,C,1
13027,1.24,0.1642710472,0,0,0.0,HBACK,2,F,B,1
13028,4.26,0.9609856263,0,0,0.0,STNWG,2,M,F,3
13029,4.23,0.5393566051,0,0,0.0,STNWG,2,F,B,4
13030,1.92,0.7529089665,0,0,0.0,STNWG,4,M,C,2
13031,2.0,0.9582477755,0,0,0.0,SEDAN,2,F,B,4
13032,1.53,0.1861738535,0,0,0.0,SEDAN,2,F,B,5
13033,1.21,0.0328542094,0,0,0.0,UTE,4,M,E,3
13034,1.74,0.7939767283,0,0,0.0,HBACK,3,F,B,4
13035,2.97,0.0328542094,0,0,0.0,TRUCK,3,M,D,2
13036,4.69,0.4873374401,0,0,0.0,STNWG,1,M,C,4
13037,0.85,0.1861738535,0,0,0.0,HBACK,3,F,D,2
13038,1.78,0.8131416838,0,0,0.0,HBACK,2,F,C,6
13039,0.7,0.128678987,0,0,0.0,HBACK,4,F,E,1
13040,0.56,0.1615331964,0,0,0.0,SEDAN,4,M,A,4
13041,1.76,0.0328542094,0,0,0.0,UTE,3,F,F,1
13042,1.52,0.1861738535,0,0,0.0,SEDAN,2,M,B,4
13043,3.04,0.3449691992,0,0,0.0,STNWG,3,F,F,2
13044,2.49,0.038329911,0,0,0.0,STNWG,4,F,E,2
13045,1.6,0.9609856263,0,0,0.0,HBACK,2,M,A,4
13046,0.44,0.5393566051,0,0,0.0,SEDAN,4,F,A,5
13047,1.62,0.2409308693,0,0,0.0,SEDAN,2,F,B,3
13048,0.89,0.6981519507,0,0,0.0,HBACK,3,F,C,1
13049,3.14,0.1861738535,0,0,0.0,STNWG,3,M,C,5
13050,0.95,0.9582477755,0,0,0.0,HBACK,3,F,D,4
13051,2.39,0.4873374401,1,1,914.0,SEDAN,4,M,B,4
13052,1.35,0.8131416838,0,0,0.0,HBACK,2,M,B,4
13053,1.56,0.9609856263,0,0,0.0,SEDAN,2,F,D,1
13054,0.43,0.7556468172,0,0,0.0,SEDAN,4,F,C,2
13055,0.74,0.4435318275,0,0,0.0,HBACK,3,F,C,4
13056,1.48,0.1861738535,0,0,0.0,SEDAN,3,F,A,2
13057,0.96,0.8624229979,0,0,0.0,HBACK,3,F,B,2
13058,1.36,0.9609856263,0,0,0.0,MIBUS,4,M,C,4
13059,4.08,0.2436687201,0,0,0.0,STNWG,2,M,C,3
13060,0.37,0.0328542094,0,0,0.0,SEDAN,4,F,C,5
13061,1.22,0.2546201232,0,0,0.0,STNWG,4,M,B,4
13062,1.29,0.9609856263,0,0,0.0,STNWG,3,F,A,3
13063,0.44,0.2381930185,0,0,0.0,SEDAN,4,F,E,3
13064,1.04,0.167008898,0,0,0.0,SEDAN,3,M,C,2
13065,1.3,0.2436687201,0,0,0.0,SEDAN,3,F,B,2
13066,1.47,0.5393566051,0,0,0.0,SEDAN,3,F,B,1
13067,1.41,0.9993155373,0,0,0.0,SEDAN,2,M,A,3
13068,0.77,0.1615331964,0,0,0.0,HBACK,4,F,D,5
13069,1.66,0.4873374401,0,0,0.0,SEDAN,2,M,E,3
13070,1.78,0.8678986995,0,0,0.0,SEDAN,3,M,C,4
13071,2.65,0.8377823409,1,1,200.0,STNWG,3,F,A,3
13072,1.79,0.4873374401,1,1,200.0,SEDAN,2,M,C,2
13073,0.99,0.8323066393,1,1,731.81999969,SEDAN,3,F,A,5
13074,2.27,0.8377823409,0,0,0.0,STNWG,2,M,A,2
13075,2.16,0.9609856263,0,0,0.0,STNWG,2,F,A,4
13076,1.49,0.2409308693,0,0,0.0,STNWG,4,M,C,3
13077,1.67,0.8678986995,0,0,0.0,HDTOP,4,M,F,2
13078,1.87,0.2984257358,0,0,0.0,SEDAN,2,M,A,2
